order_details_id,order_id,pizza_id,quantity,order_datetime,order_type
26839,11816,five_cheese_l,1,2015-07-25 16:45:32,Delivery
26840,11817,big_meat_s,1,2015-07-26 12:32:36,Dine-in
26841,11817,five_cheese_l,1,2015-07-26 12:32:36,Dine-in
26842,11817,green_garden_m,1,2015-07-26 12:32:36,Dine-in
26843,11817,veggie_veg_s,1,2015-07-26 12:32:36,Dine-in
26844,11818,hawaiian_l,1,2015-07-23 20:10:30,Takeaway
26845,11818,prsc_argla_m,1,2015-07-23 20:10:30,Takeaway
26846,11818,southw_ckn_s,1,2015-07-23 20:10:30,Takeaway
26847,11819,spinach_fet_l,1,2015-07-22 18:35:25,Delivery
26848,11820,cali_ckn_s,1,2015-07-25 17:12:30,Takeaway
26849,11821,big_meat_s,1,2015-07-18 19:56:30,Delivery
26850,11821,southw_ckn_l,1,2015-07-18 19:56:30,Delivery
26851,11822,cali_ckn_m,1,2015-07-13 17:19:27,Dine-in
26852,11822,mexicana_s,1,2015-07-13 17:19:27,Dine-in
26853,11822,pep_msh_pep_m,1,2015-07-13 17:19:27,Dine-in
26854,11823,spinach_supr_m,1,2015-07-25 19:24:37,Dine-in
26855,11824,cali_ckn_l,1,2015-07-28 21:05:43,Takeaway
26856,11824,spinach_fet_l,1,2015-07-28 21:05:43,Takeaway
26857,11825,calabrese_l,1,2015-07-15 19:36:55,Delivery
26858,11825,five_cheese_l,1,2015-07-15 19:36:55,Delivery
26859,11825,ital_supr_m,1,2015-07-15 19:36:55,Delivery
26860,11826,calabrese_m,1,2015-07-26 19:25:09,Takeaway
26861,11826,classic_dlx_m,1,2015-07-26 19:25:09,Takeaway
26862,11826,five_cheese_l,1,2015-07-26 19:25:09,Takeaway
26863,11826,four_cheese_l,1,2015-07-26 19:25:09,Takeaway
26864,11826,hawaiian_l,1,2015-07-26 19:25:09,Takeaway
26865,11826,prsc_argla_m,1,2015-07-26 19:25:09,Takeaway
26866,11826,sicilian_l,1,2015-07-26 19:25:09,Takeaway
26867,11826,sicilian_m,1,2015-07-26 19:25:09,Takeaway
26868,11826,southw_ckn_l,1,2015-07-26 19:25:09,Takeaway
26869,11826,southw_ckn_m,1,2015-07-26 19:25:09,Takeaway
26870,11826,spicy_ital_m,2,2015-07-26 19:25:09,Takeaway
26871,11826,thai_ckn_l,1,2015-07-26 19:25:09,Takeaway
26872,11826,veggie_veg_s,1,2015-07-26 19:25:09,Takeaway
26873,11827,ckn_pesto_l,1,2015-07-30 19:03:07,Delivery
26874,11827,classic_dlx_m,1,2015-07-30 19:03:07,Delivery
26875,11827,ital_supr_m,1,2015-07-30 19:03:07,Delivery
26876,11827,pepperoni_s,1,2015-07-30 19:03:07,Delivery
26877,11827,southw_ckn_m,1,2015-07-30 19:03:07,Delivery
26878,11827,spinach_supr_l,1,2015-07-30 19:03:07,Delivery
26879,11828,hawaiian_s,1,2015-07-21 18:44:45,Dine-in
26880,11828,ital_supr_m,1,2015-07-21 18:44:45,Dine-in
26881,11829,sicilian_l,1,2015-07-17 13:25:35,Dine-in
26882,11830,classic_dlx_m,1,2015-07-22 14:17:18,Dine-in
26883,11831,cali_ckn_s,1,2015-07-18 19:12:27,Delivery
26884,11832,four_cheese_l,2,2015-07-18 15:07:04,Takeaway
26885,11832,hawaiian_s,1,2015-07-18 15:07:04,Takeaway
26886,11832,pepperoni_l,1,2015-07-18 15:07:04,Takeaway
26887,11833,cali_ckn_s,1,2015-07-24 15:50:23,Takeaway
26888,11833,ckn_pesto_m,1,2015-07-24 15:50:23,Takeaway
26889,11833,ital_veggie_m,1,2015-07-24 15:50:23,Takeaway
26890,11834,brie_carre_s,1,2015-07-12 20:46:52,Delivery
26891,11834,cali_ckn_l,1,2015-07-12 20:46:52,Delivery
26892,11834,ckn_alfredo_l,1,2015-07-12 20:46:52,Delivery
26893,11834,classic_dlx_m,1,2015-07-12 20:46:52,Delivery
26894,11834,green_garden_s,1,2015-07-12 20:46:52,Delivery
26895,11834,hawaiian_s,1,2015-07-12 20:46:52,Delivery
26896,11834,ital_cpcllo_s,1,2015-07-12 20:46:52,Delivery
26897,11834,napolitana_m,1,2015-07-12 20:46:52,Delivery
26898,11834,napolitana_s,1,2015-07-12 20:46:52,Delivery
26899,11834,spinach_supr_m,1,2015-07-12 20:46:52,Delivery
26900,11835,big_meat_s,1,2015-07-13 11:32:57,Takeaway
26901,11835,pepperoni_m,1,2015-07-13 11:32:57,Takeaway
26902,11835,southw_ckn_m,1,2015-07-13 11:32:57,Takeaway
26903,11835,thai_ckn_s,1,2015-07-13 11:32:57,Takeaway
26904,11836,pep_msh_pep_s,1,2015-07-21 19:42:06,Takeaway
26905,11837,bbq_ckn_m,1,2015-07-21 17:15:19,Delivery
26906,11837,five_cheese_l,1,2015-07-21 17:15:19,Delivery
26907,11837,four_cheese_l,1,2015-07-21 17:15:19,Delivery
26908,11838,peppr_salami_s,1,2015-07-23 15:41:01,Takeaway
26909,11839,peppr_salami_m,1,2015-08-01 14:38:56,Delivery
26910,11839,soppressata_s,1,2015-08-01 14:38:56,Delivery
26911,11840,sicilian_l,1,2015-07-22 13:30:42,Takeaway
26912,11841,mexicana_s,1,2015-07-25 14:39:09,Delivery
26913,11841,the_greek_l,1,2015-07-25 14:39:09,Delivery
26914,11842,classic_dlx_l,1,2015-07-16 15:22:17,Takeaway
26915,11842,southw_ckn_l,1,2015-07-16 15:22:17,Takeaway
26916,11843,the_greek_l,1,2015-07-26 16:51:33,Dine-in
26917,11844,soppressata_m,1,2015-07-19 19:15:13,Dine-in
26918,11845,bbq_ckn_l,1,2015-07-22 16:55:55,Dine-in
26919,11845,four_cheese_m,1,2015-07-22 16:55:55,Dine-in
26920,11846,big_meat_s,1,2015-07-21 20:09:09,Takeaway
26921,11846,ital_cpcllo_l,1,2015-07-21 20:09:09,Takeaway
26922,11847,cali_ckn_s,1,2015-07-27 19:35:37,Takeaway
26923,11847,mexicana_m,1,2015-07-27 19:35:37,Takeaway
26924,11847,thai_ckn_l,1,2015-07-27 19:35:37,Takeaway
26925,11848,classic_dlx_s,1,2015-07-14 13:30:31,Dine-in
26926,11848,hawaiian_s,1,2015-07-14 13:30:31,Dine-in
26927,11849,four_cheese_l,1,2015-07-09 14:43:52,Delivery
26928,11849,spinach_fet_m,1,2015-07-09 14:43:52,Delivery
26929,11850,brie_carre_s,1,2015-07-20 12:31:02,Delivery
26930,11850,soppressata_l,1,2015-07-20 12:31:02,Delivery
26931,11851,bbq_ckn_l,1,2015-07-24 22:20:54,Takeaway
26932,11851,ckn_alfredo_l,1,2015-07-24 22:20:54,Takeaway
26933,11851,ckn_pesto_s,1,2015-07-24 22:20:54,Takeaway
26934,11852,bbq_ckn_m,1,2015-07-22 21:15:47,Delivery
26935,11852,ital_cpcllo_l,1,2015-07-22 21:15:47,Delivery
26936,11852,pepperoni_m,1,2015-07-22 21:15:47,Delivery
26937,11852,thai_ckn_l,1,2015-07-22 21:15:47,Delivery
26938,11853,hawaiian_l,1,2015-07-28 12:55:07,Takeaway
26939,11853,prsc_argla_l,1,2015-07-28 12:55:07,Takeaway
26940,11854,the_greek_xl,1,2015-07-24 18:28:08,Dine-in
26941,11855,cali_ckn_m,1,2015-07-19 22:49:10,Delivery
26942,11855,ital_veggie_m,1,2015-07-19 22:49:10,Delivery
26943,11855,mexicana_l,1,2015-07-19 22:49:10,Delivery
26944,11855,the_greek_xl,1,2015-07-19 22:49:10,Delivery
26945,11856,cali_ckn_s,1,2015-07-09 20:47:15,Delivery
26946,11856,ital_supr_l,1,2015-07-09 20:47:15,Delivery
26947,11856,spinach_supr_m,1,2015-07-09 20:47:15,Delivery
26948,11857,cali_ckn_m,1,2015-07-20 17:44:33,Delivery
26949,11858,classic_dlx_s,1,2015-07-27 14:15:23,Delivery
26950,11858,pepperoni_m,1,2015-07-27 14:15:23,Delivery
26951,11858,prsc_argla_l,1,2015-07-27 14:15:23,Delivery
26952,11859,ital_cpcllo_l,1,2015-07-20 14:57:30,Takeaway
26953,11859,veggie_veg_l,1,2015-07-20 14:57:30,Takeaway
26954,11860,peppr_salami_l,1,2015-07-22 20:14:04,Takeaway
26955,11861,bbq_ckn_m,1,2015-07-24 20:07:32,Delivery
26956,11862,bbq_ckn_m,1,2015-07-16 18:14:29,Dine-in
26957,11862,southw_ckn_l,1,2015-07-16 18:14:29,Dine-in
26958,11862,southw_ckn_m,1,2015-07-16 18:14:29,Dine-in
26959,11862,spinach_fet_s,1,2015-07-16 18:14:29,Dine-in
26960,11863,classic_dlx_m,1,2015-07-25 13:20:57,Delivery
26961,11864,bbq_ckn_s,1,2015-07-31 21:20:54,Dine-in
26962,11864,hawaiian_s,1,2015-07-31 21:20:54,Dine-in
26963,11865,ital_cpcllo_l,1,2015-07-21 21:06:29,Delivery
26964,11866,bbq_ckn_m,1,2015-07-16 13:51:14,Delivery
26965,11866,five_cheese_l,1,2015-07-16 13:51:14,Delivery
26966,11867,peppr_salami_m,1,2015-07-21 12:18:38,Delivery
26967,11867,thai_ckn_l,1,2015-07-21 12:18:38,Delivery
26968,11868,green_garden_m,1,2015-07-10 18:21:15,Delivery
26969,11868,green_garden_s,1,2015-07-10 18:21:15,Delivery
26970,11868,ital_cpcllo_m,1,2015-07-10 18:21:15,Delivery
26971,11868,spinach_fet_s,1,2015-07-10 18:21:15,Delivery
26972,11869,classic_dlx_m,1,2015-07-24 14:45:25,Takeaway
26973,11869,ital_veggie_l,1,2015-07-24 14:45:25,Takeaway
26974,11869,thai_ckn_l,1,2015-07-24 14:45:25,Takeaway
26975,11870,thai_ckn_l,1,2015-07-24 14:37:11,Takeaway
26976,11871,pep_msh_pep_s,1,2015-07-31 12:12:18,Delivery
26977,11871,pepperoni_l,1,2015-07-31 12:12:18,Delivery
26978,11872,pepperoni_m,1,2015-07-21 22:25:46,Dine-in
26979,11873,hawaiian_s,1,2015-07-24 21:43:58,Takeaway
26980,11874,calabrese_m,1,2015-07-17 13:21:34,Dine-in
26981,11874,cali_ckn_s,1,2015-07-17 13:21:34,Dine-in
26982,11874,classic_dlx_l,1,2015-07-17 13:21:34,Dine-in
26983,11875,mexicana_m,1,2015-07-20 21:06:19,Takeaway
26984,11875,spinach_fet_m,1,2015-07-20 21:06:19,Takeaway
26985,11875,the_greek_l,1,2015-07-20 21:06:19,Takeaway
26986,11876,bbq_ckn_l,1,2015-07-14 19:51:20,Dine-in
26987,11877,spinach_supr_s,1,2015-07-21 14:34:52,Takeaway
26988,11878,bbq_ckn_m,1,2015-07-20 21:02:36,Delivery
26989,11878,five_cheese_l,1,2015-07-20 21:02:36,Delivery
26990,11878,mexicana_l,1,2015-07-20 21:02:36,Delivery
26991,11879,prsc_argla_l,1,2015-07-24 19:34:14,Delivery
26992,11880,prsc_argla_l,1,2015-07-19 21:46:53,Takeaway
26993,11881,mexicana_m,1,2015-07-23 16:15:48,Takeaway
26994,11882,green_garden_l,1,2015-07-20 17:44:15,Takeaway
26995,11882,ital_supr_m,1,2015-07-20 17:44:15,Takeaway
26996,11882,peppr_salami_l,1,2015-07-20 17:44:15,Takeaway
26997,11883,sicilian_s,1,2015-07-20 14:15:15,Delivery
26998,11884,brie_carre_s,1,2015-07-23 15:01:22,Dine-in
26999,11884,five_cheese_l,1,2015-07-23 15:01:22,Dine-in
27000,11884,prsc_argla_s,1,2015-07-23 15:01:22,Dine-in
27001,11885,classic_dlx_s,1,2015-07-22 18:37:43,Delivery
27002,11885,spicy_ital_l,1,2015-07-22 18:37:43,Delivery
27003,11886,spinach_fet_l,1,2015-07-26 22:16:03,Dine-in
27004,11887,southw_ckn_s,1,2015-07-21 19:37:28,Delivery
27005,11887,thai_ckn_m,1,2015-07-21 19:37:28,Delivery
27006,11888,ital_supr_m,1,2015-07-20 13:23:36,Dine-in
27007,11888,ital_veggie_s,1,2015-07-20 13:23:36,Dine-in
27008,11889,veggie_veg_m,1,2015-07-21 11:21:23,Takeaway
27009,11890,ital_cpcllo_m,1,2015-07-18 21:49:07,Dine-in
27010,11890,ital_veggie_m,1,2015-07-18 21:49:07,Dine-in
27011,11890,pepperoni_l,1,2015-07-18 21:49:07,Dine-in
27012,11891,cali_ckn_l,1,2015-07-20 15:22:43,Delivery
27013,11892,ckn_alfredo_m,1,2015-08-02 14:43:04,Delivery
27014,11892,ital_cpcllo_m,1,2015-08-02 14:43:04,Delivery
27015,11892,ital_veggie_s,1,2015-08-02 14:43:04,Delivery
27016,11892,veggie_veg_l,1,2015-08-02 14:43:04,Delivery
27017,11893,peppr_salami_l,1,2015-07-17 20:18:42,Takeaway
27018,11893,southw_ckn_l,1,2015-07-17 20:18:42,Takeaway
27019,11894,napolitana_l,1,2015-07-21 22:56:28,Dine-in
27020,11894,the_greek_s,1,2015-07-21 22:56:28,Dine-in
27021,11895,bbq_ckn_m,1,2015-07-20 20:43:50,Delivery
27022,11896,brie_carre_s,2,2015-07-21 13:58:09,Delivery
27023,11896,ckn_pesto_s,1,2015-07-21 13:58:09,Delivery
27024,11896,four_cheese_m,1,2015-07-21 13:58:09,Delivery
27025,11896,ital_cpcllo_l,1,2015-07-21 13:58:09,Delivery
27026,11896,mediterraneo_m,1,2015-07-21 13:58:09,Delivery
27027,11896,pep_msh_pep_m,1,2015-07-21 13:58:09,Delivery
27028,11896,peppr_salami_m,1,2015-07-21 13:58:09,Delivery
27029,11896,prsc_argla_m,1,2015-07-21 13:58:09,Delivery
27030,11896,sicilian_l,1,2015-07-21 13:58:09,Delivery
27031,11897,peppr_salami_s,1,2015-07-21 15:55:55,Dine-in
27032,11898,four_cheese_m,1,2015-07-24 20:21:49,Takeaway
27033,11899,bbq_ckn_l,1,2015-07-13 21:16:43,Delivery
27034,11899,pep_msh_pep_l,1,2015-07-13 21:16:43,Delivery
27035,11899,spin_pesto_l,1,2015-07-13 21:16:43,Delivery
27036,11900,four_cheese_l,1,2015-07-28 22:01:08,Delivery
27037,11901,cali_ckn_m,1,2015-07-26 17:13:21,Takeaway
27038,11902,sicilian_l,1,2015-07-16 20:27:09,Takeaway
27039,11903,big_meat_s,1,2015-07-10 12:12:19,Delivery
27040,11903,classic_dlx_m,1,2015-07-10 12:12:19,Delivery
27041,11903,mexicana_l,1,2015-07-10 12:12:19,Delivery
27042,11903,thai_ckn_l,1,2015-07-10 12:12:19,Delivery
27043,11904,classic_dlx_s,1,2015-07-17 14:55:19,Delivery
27044,11905,cali_ckn_l,1,2015-07-21 15:37:50,Delivery
27045,11905,four_cheese_m,1,2015-07-21 15:37:50,Delivery
27046,11906,thai_ckn_l,1,2015-08-06 22:16:26,Takeaway
27047,11906,veggie_veg_m,1,2015-08-06 22:16:26,Takeaway
27048,11907,ckn_pesto_s,1,2015-07-25 11:08:52,Dine-in
27049,11907,mediterraneo_m,1,2015-07-25 11:08:52,Dine-in
27050,11908,ckn_pesto_m,1,2015-07-13 14:39:37,Delivery
27051,11908,southw_ckn_s,1,2015-07-13 14:39:37,Delivery
27052,11908,spinach_supr_m,1,2015-07-13 14:39:37,Delivery
27053,11909,peppr_salami_m,1,2015-07-19 21:13:09,Takeaway
27054,11910,cali_ckn_m,1,2015-07-22 14:01:18,Delivery
27055,11910,classic_dlx_s,1,2015-07-22 14:01:18,Delivery
27056,11910,pepperoni_l,1,2015-07-22 14:01:18,Delivery
27057,11910,spicy_ital_s,1,2015-07-22 14:01:18,Delivery
27058,11911,spicy_ital_l,1,2015-07-24 14:41:40,Takeaway
27059,11912,green_garden_s,2,2015-07-15 20:59:29,Dine-in
27060,11912,spicy_ital_l,1,2015-07-15 20:59:29,Dine-in
27061,11912,spinach_fet_s,1,2015-07-15 20:59:29,Dine-in
27062,11913,ital_veggie_m,1,2015-07-22 20:20:15,Delivery
27063,11913,pepperoni_m,1,2015-07-22 20:20:15,Delivery
27064,11913,veggie_veg_m,1,2015-07-22 20:20:15,Delivery
27065,11914,calabrese_l,1,2015-07-19 16:34:39,Takeaway
27066,11914,calabrese_m,1,2015-07-19 16:34:39,Takeaway
27067,11914,peppr_salami_l,1,2015-07-19 16:34:39,Takeaway
27068,11914,peppr_salami_m,1,2015-07-19 16:34:39,Takeaway
27069,11915,southw_ckn_s,1,2015-07-17 22:29:11,Dine-in
27070,11916,four_cheese_l,1,2015-07-24 13:16:53,Delivery
27071,11916,mexicana_l,1,2015-07-24 13:16:53,Delivery
27072,11916,sicilian_m,1,2015-07-24 13:16:53,Delivery
27073,11916,spinach_fet_l,1,2015-07-24 13:16:53,Delivery
27074,11917,five_cheese_l,1,2015-07-27 21:38:04,Takeaway
27075,11917,spicy_ital_l,1,2015-07-27 21:38:04,Takeaway
27076,11918,ital_supr_l,1,2015-07-27 20:24:42,Takeaway
27077,11918,napolitana_m,1,2015-07-27 20:24:42,Takeaway
27078,11919,classic_dlx_s,1,2015-07-26 15:43:50,Takeaway
27079,11919,four_cheese_l,1,2015-07-26 15:43:50,Takeaway
27080,11919,pepperoni_s,1,2015-07-26 15:43:50,Takeaway
27081,11919,peppr_salami_l,1,2015-07-26 15:43:50,Takeaway
27082,11920,ital_veggie_m,1,2015-07-20 20:58:02,Dine-in
27083,11921,mediterraneo_l,1,2015-07-27 13:38:23,Takeaway
27084,11921,spinach_fet_m,1,2015-07-27 13:38:23,Takeaway
27085,11921,thai_ckn_s,1,2015-07-27 13:38:23,Takeaway
27086,11922,four_cheese_l,1,2015-07-24 13:34:53,Dine-in
27087,11922,napolitana_l,1,2015-07-24 13:34:53,Dine-in
27088,11923,hawaiian_m,1,2015-07-24 21:05:25,Dine-in
27089,11923,sicilian_s,1,2015-07-24 21:05:25,Dine-in
27090,11924,classic_dlx_m,1,2015-07-19 12:02:30,Dine-in
27091,11925,big_meat_s,1,2015-07-20 11:35:46,Takeaway
27092,11925,thai_ckn_m,1,2015-07-20 11:35:46,Takeaway
27093,11926,hawaiian_l,1,2015-07-23 15:47:58,Dine-in
27094,11926,napolitana_s,1,2015-07-23 15:47:58,Dine-in
27095,11926,southw_ckn_l,1,2015-07-23 15:47:58,Dine-in
27096,11927,mediterraneo_m,1,2015-08-05 12:46:53,Takeaway
27097,11927,mexicana_l,1,2015-08-05 12:46:53,Takeaway
27098,11927,southw_ckn_s,1,2015-08-05 12:46:53,Takeaway
27099,11928,ckn_alfredo_s,1,2015-07-24 21:00:51,Delivery
27100,11928,thai_ckn_l,1,2015-07-24 21:00:51,Delivery
27101,11928,veggie_veg_m,1,2015-07-24 21:00:51,Delivery
27102,11929,calabrese_m,1,2015-07-20 21:33:02,Takeaway
27103,11929,green_garden_m,1,2015-07-20 21:33:02,Takeaway
27104,11930,four_cheese_l,1,2015-07-18 17:00:53,Dine-in
27105,11930,veggie_veg_s,1,2015-07-18 17:00:53,Dine-in
27106,11931,ckn_alfredo_m,1,2015-07-20 15:25:00,Delivery
27107,11931,ital_cpcllo_l,1,2015-07-20 15:25:00,Delivery
27108,11931,prsc_argla_l,1,2015-07-20 15:25:00,Delivery
27109,11932,mediterraneo_s,1,2015-08-04 18:17:10,Delivery
27110,11932,napolitana_m,1,2015-08-04 18:17:10,Delivery
27111,11933,four_cheese_l,1,2015-07-21 14:35:44,Dine-in
27112,11934,cali_ckn_l,1,2015-07-28 14:05:04,Dine-in
27113,11934,peppr_salami_l,1,2015-07-28 14:05:04,Dine-in
27114,11935,cali_ckn_m,1,2015-07-21 12:10:06,Dine-in
27115,11935,mexicana_m,1,2015-07-21 12:10:06,Dine-in
27116,11935,pepperoni_s,1,2015-07-21 12:10:06,Dine-in
27117,11936,big_meat_s,1,2015-07-24 16:43:32,Dine-in
27118,11936,ital_cpcllo_s,1,2015-07-24 16:43:32,Dine-in
27119,11936,southw_ckn_s,1,2015-07-24 16:43:32,Dine-in
27120,11937,big_meat_s,1,2015-07-27 19:39:12,Dine-in
27121,11937,green_garden_s,1,2015-07-27 19:39:12,Dine-in
27122,11937,southw_ckn_l,1,2015-07-27 19:39:12,Dine-in
27123,11937,spicy_ital_m,1,2015-07-27 19:39:12,Dine-in
27124,11938,hawaiian_l,1,2015-07-20 21:29:41,Takeaway
27125,11938,spinach_fet_m,1,2015-07-20 21:29:41,Takeaway
27126,11939,mexicana_s,1,2015-07-20 20:13:30,Delivery
27127,11940,mexicana_m,1,2015-08-01 20:09:59,Takeaway
27128,11940,napolitana_s,1,2015-08-01 20:09:59,Takeaway
27129,11940,peppr_salami_m,1,2015-08-01 20:09:59,Takeaway
27130,11941,bbq_ckn_s,1,2015-07-28 14:56:51,Takeaway
27131,11941,five_cheese_l,1,2015-07-28 14:56:51,Takeaway
27132,11941,napolitana_s,1,2015-07-28 14:56:51,Takeaway
27133,11941,veggie_veg_s,1,2015-07-28 14:56:51,Takeaway
27134,11942,bbq_ckn_m,1,2015-07-27 21:30:49,Delivery
27135,11942,cali_ckn_l,1,2015-07-27 21:30:49,Delivery
27136,11942,spicy_ital_s,1,2015-07-27 21:30:49,Delivery
27137,11942,thai_ckn_s,1,2015-07-27 21:30:49,Delivery
27138,11943,green_garden_s,1,2015-07-27 22:57:12,Delivery
27139,11943,pepperoni_m,1,2015-07-27 22:57:12,Delivery
27140,11944,soppressata_s,1,2015-07-26 21:54:00,Takeaway
27141,11945,mexicana_l,1,2015-08-03 11:35:48,Takeaway
27142,11946,ckn_alfredo_m,1,2015-07-23 19:14:43,Takeaway
27143,11946,sicilian_l,1,2015-07-23 19:14:43,Takeaway
27144,11946,sicilian_m,1,2015-07-23 19:14:43,Takeaway
27145,11946,the_greek_xl,1,2015-07-23 19:14:43,Takeaway
27146,11947,four_cheese_l,1,2015-07-26 19:29:54,Takeaway
27147,11948,bbq_ckn_m,1,2015-07-15 14:47:37,Dine-in
27148,11948,five_cheese_l,1,2015-07-15 14:47:37,Dine-in
27149,11948,mexicana_l,1,2015-07-15 14:47:37,Dine-in
27150,11948,mexicana_m,1,2015-07-15 14:47:37,Dine-in
27151,11948,peppr_salami_l,1,2015-07-15 14:47:37,Dine-in
27152,11948,sicilian_s,1,2015-07-15 14:47:37,Dine-in
27153,11948,spicy_ital_l,1,2015-07-15 14:47:37,Dine-in
27154,11949,big_meat_s,1,2015-07-19 22:13:38,Dine-in
27155,11950,spinach_fet_l,1,2015-07-17 14:46:32,Delivery
27156,11951,cali_ckn_m,1,2015-07-30 13:22:41,Delivery
27157,11952,spicy_ital_l,1,2015-07-09 17:16:59,Dine-in
27158,11952,the_greek_l,1,2015-07-09 17:16:59,Dine-in
27159,11953,peppr_salami_l,1,2015-07-21 14:26:34,Dine-in
27160,11954,soppressata_m,1,2015-07-07 21:43:38,Dine-in
27161,11955,cali_ckn_m,1,2015-07-19 16:12:41,Dine-in
27162,11955,classic_dlx_m,1,2015-07-19 16:12:41,Dine-in
27163,11955,four_cheese_l,1,2015-07-19 16:12:41,Dine-in
27164,11955,hawaiian_s,1,2015-07-19 16:12:41,Dine-in
27165,11955,ital_supr_m,1,2015-07-19 16:12:41,Dine-in
27166,11955,ital_veggie_m,2,2015-07-19 16:12:41,Dine-in
27167,11955,mediterraneo_l,1,2015-07-19 16:12:41,Dine-in
27168,11955,mexicana_s,1,2015-07-19 16:12:41,Dine-in
27169,11955,pep_msh_pep_s,1,2015-07-19 16:12:41,Dine-in
27170,11955,pepperoni_l,1,2015-07-19 16:12:41,Dine-in
27171,11955,spicy_ital_s,1,2015-07-19 16:12:41,Dine-in
27172,11956,spin_pesto_s,1,2015-07-21 15:13:41,Delivery
27173,11957,ital_cpcllo_l,1,2015-07-31 19:25:08,Delivery
27174,11957,pepperoni_m,1,2015-07-31 19:25:08,Delivery
27175,11957,southw_ckn_l,1,2015-07-31 19:25:08,Delivery
27176,11957,spin_pesto_s,1,2015-07-31 19:25:08,Delivery
27177,11958,prsc_argla_m,1,2015-07-26 12:42:05,Delivery
27178,11958,thai_ckn_l,1,2015-07-26 12:42:05,Delivery
27179,11959,bbq_ckn_l,1,2015-07-19 20:10:55,Delivery
27180,11959,bbq_ckn_m,1,2015-07-19 20:10:55,Delivery
27181,11959,big_meat_s,1,2015-07-19 20:10:55,Delivery
27182,11959,ital_cpcllo_s,1,2015-07-19 20:10:55,Delivery
27183,11960,bbq_ckn_l,1,2015-07-29 20:37:40,Takeaway
27184,11960,brie_carre_s,1,2015-07-29 20:37:40,Takeaway
27185,11960,veggie_veg_m,1,2015-07-29 20:37:40,Takeaway
27186,11961,calabrese_s,1,2015-07-24 16:00:54,Takeaway
27187,11961,soppressata_m,1,2015-07-24 16:00:54,Takeaway
27188,11962,bbq_ckn_m,1,2015-07-24 22:23:08,Delivery
27189,11962,big_meat_s,2,2015-07-24 22:23:08,Delivery
27190,11962,sicilian_m,1,2015-07-24 22:23:08,Delivery
27191,11963,bbq_ckn_s,1,2015-07-17 18:19:26,Dine-in
27192,11963,ckn_alfredo_m,1,2015-07-17 18:19:26,Dine-in
27193,11963,green_garden_s,1,2015-07-17 18:19:26,Dine-in
27194,11964,pep_msh_pep_l,1,2015-07-18 19:07:41,Takeaway
27195,11965,calabrese_l,1,2015-07-19 21:07:28,Takeaway
27196,11966,mediterraneo_m,1,2015-07-24 19:29:03,Delivery
27197,11966,mexicana_l,1,2015-07-24 19:29:03,Delivery
27198,11966,sicilian_l,1,2015-07-24 19:29:03,Delivery
27199,11967,green_garden_s,1,2015-07-24 15:17:24,Dine-in
27200,11967,spicy_ital_l,1,2015-07-24 15:17:24,Dine-in
27201,11968,spinach_supr_s,1,2015-08-01 11:53:15,Delivery
27202,11969,big_meat_s,1,2015-07-26 20:12:56,Takeaway
27203,11970,peppr_salami_s,1,2015-07-09 22:57:33,Takeaway
27204,11970,spicy_ital_s,1,2015-07-09 22:57:33,Takeaway
27205,11971,ckn_alfredo_m,1,2015-07-25 16:45:10,Takeaway
27206,11971,classic_dlx_m,1,2015-07-25 16:45:10,Takeaway
27207,11971,ital_supr_m,1,2015-07-25 16:45:10,Takeaway
27208,11972,ckn_pesto_l,1,2015-07-16 14:46:08,Dine-in
27209,11972,five_cheese_l,1,2015-07-16 14:46:08,Dine-in
27210,11973,brie_carre_s,1,2015-07-18 17:35:34,Dine-in
27211,11973,ital_cpcllo_l,1,2015-07-18 17:35:34,Dine-in
27212,11974,classic_dlx_s,1,2015-07-19 20:18:26,Delivery
27213,11974,napolitana_m,1,2015-07-19 20:18:26,Delivery
27214,11975,ital_supr_l,1,2015-07-20 11:12:38,Takeaway
27215,11976,classic_dlx_m,1,2015-07-16 21:40:44,Dine-in
27216,11976,ital_veggie_l,1,2015-07-16 21:40:44,Dine-in
27217,11976,pep_msh_pep_l,1,2015-07-16 21:40:44,Dine-in
27218,11976,spicy_ital_s,1,2015-07-16 21:40:44,Dine-in
27219,11977,ital_supr_s,1,2015-07-25 21:47:58,Takeaway
27220,11978,bbq_ckn_m,1,2015-07-16 18:59:44,Dine-in
27221,11978,southw_ckn_l,2,2015-07-16 18:59:44,Dine-in
27222,11979,bbq_ckn_s,1,2015-07-26 13:25:59,Takeaway
27223,11979,classic_dlx_s,1,2015-07-26 13:25:59,Takeaway
27224,11979,ital_veggie_l,1,2015-07-26 13:25:59,Takeaway
27225,11979,spinach_supr_s,1,2015-07-26 13:25:59,Takeaway
27226,11980,bbq_ckn_s,1,2015-08-05 19:59:50,Dine-in
27227,11980,ckn_pesto_s,1,2015-08-05 19:59:50,Dine-in
27228,11980,four_cheese_m,1,2015-08-05 19:59:50,Dine-in
27229,11981,ckn_alfredo_m,1,2015-07-17 13:08:27,Takeaway
27230,11982,bbq_ckn_m,1,2015-07-22 17:33:42,Delivery
27231,11982,sicilian_s,1,2015-07-22 17:33:42,Delivery
27232,11982,spinach_supr_l,1,2015-07-22 17:33:42,Delivery
27233,11983,green_garden_l,1,2015-07-10 12:52:04,Dine-in
27234,11983,pep_msh_pep_l,1,2015-07-10 12:52:04,Dine-in
